umap_x,umap_y,umap_z,department,culture,medium,object_name,object_begin_date
1.5988797,-8.357298,3.2454777,Asian Art,Japan,"White porcelain decorated with polychrome enamels (Arita ware, Kakiemon type)",Bottle,1760
-1.5377051,-0.04096747,4.5104985,Medieval Art,French (?),Iron,Key,1100
3.7992759,9.289501,-3.2368855,European Sculpture and Decorative Arts,French,Silk and metal thread,Piece,1745
0.26181465,-2.4126832,-1.3869642,Drawings and Prints,Unknown,Hand-colored etching and engraving,Print,1781
-2.5729089,0.3607408,3.7660918,"Arts of Africa, Oceania, and the Americas",Chimú,Silver,Beaker,1100
1.3866858,1.2947553,-1.2837288,Drawings and Prints,Unknown,Etching,Print Ornament & Architecture,1600
-0.17433274,12.161132,4.5300264,Greek and Roman Art,Cypriot,Gold,"Bead pendants, tubular",-3900
-9.321046,2.970193,4.8653336,Asian Art,Japan,Silver,Sifter,1800
-6.537276,-3.0313754,7.979883,European Sculpture and Decorative Arts,Italian,Silk,Fragment,1600
-0.33990887,-1.5637734,5.805619,Arms and Armor,Merovingian,Bronze,Buckle shank,475
-0.48938724,2.6141496,3.9247591,European Sculpture and Decorative Arts,French or German,Embroidered net,Fragment,1885
3.8979428,0.08958473,5.503738,Drawings and Prints,Unknown,"Pen and brown ink, brown wash, heightened with white, over black chalk. Incised",Drawing,1582
-6.395535,-0.55939347,8.282882,Costume Institute,British,"wool, wood, leather",Accessory Set,1953
1.3032773,3.838923,-2.0671494,Drawings and Prints,Unknown,Lithograph,Print,1927
6.8570957,5.811799,-0.1894848,Costume Institute,American,Cotton,Lingerie,1860
7.1143913,-0.4580143,-0.7985609,European Sculpture and Decorative Arts,"British, East Midlands",Wood and beads,Bobbin,1800
3.9448917,0.02783087,5.584314,Drawings and Prints,Unknown,"Pen and brown ink, brush and blue wash, touches of white heightening, extremely faint traces of preliminary drawing in black chalk. Framing lines in pen and brown in",Drawing,1555
-1.0922165,3.2079444,3.8020394,The American Wing,American or British,"Wool, woven",Piece,1850
5.2439437,-8.355738,-5.8480377,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-650
-10.82481,-8.479342,-4.8868546,Egyptian Art,Unknown,"pottery, slip, paint","Dish, blue-painted ware",-1390
-1.1948504,-2.1301663,1.0315269,Drawings and Prints,Unknown,Etching; first state of three (Bocher),Print,1829
-2.2734265,1.078985,3.6964662,The Cloisters,South Netherlandish,Wool warp;  wool wefts with a few silk wefts,Tapestry,1488
-4.561341,-3.785097,4.940633,Greek and Roman Art,"Etruscan, Vulci",Bronze,Cuirass fittings,-499
-0.11451677,-2.4343336,-1.1289812,Drawings and Prints,Unknown,Etching and aquatint,Print,1799
-0.4121606,-0.8880464,5.497514,Asian Art,"India (Jammu and Kashmir, ancient kingdom of Kashmir)",Stone,Relief,700
2.0135984,4.14829,-2.2416446,Photographs,Unknown,Photomechanical print,Stereograph,1904
8.057002,3.0021026,5.1799736,Asian Art,Japan,Hanging scroll; ink and color on paper,Hanging scroll,1950
-2.5756798,0.36491323,3.7648067,"Arts of Africa, Oceania, and the Americas",Chimú,Silver,Bowl,1100
0.53318787,-4.8306746,1.648526,Photographs,Unknown,Albumen silver print from glass negative,Photograph,1860
12.488664,-2.2595825,-2.719627,Photographs,Unknown,Film negative,Negative,1935
4.388241,-4.174338,9.118119,Drawings and Prints,Unknown,Pen and black ink watercolor and gouache,Drawing,1880
2.9216144,4.317726,-1.7510977,Drawings and Prints,Unknown,Transfer lithograph with scraping; second state of two (Chicago); printed in black ink on smooth ivory wove paper,Print,1890
4.123066,3.1091712,-1.7440296,Drawings and Prints,Unknown,Etching and drypoint; fourth state of eight (Glasgow) as published by the Fine Art Society; printed in black ink on ivory laid paper,Print,1877
1.2219744,3.8816326,-2.0634751,Drawings and Prints,Unknown,Color woodcut,Print,1928
-2.6105464,0.46232727,3.9234977,"Arts of Africa, Oceania, and the Americas",Colombian,Gold,Nose ornament,1200
-5.1587706,4.163128,8.791771,Egyptian Art,Unknown,Faience,"Amulet, Wedjat eye",-1070
-8.614755,5.236581,8.447227,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragments,-530
7.2342906,3.452789,6.74319,Photographs,Unknown,Albumen silver print from glass negative,Photograph,1870
1.1304369,-4.369163,6.648922,Musical Instruments,French,"Boxwood (stained), ivory, brass",Oboe,1840
7.977803,0.3268906,3.5524414,Egyptian Art,Unknown,Faience,"Head from an amulet of Harpokrates, child god",-664
7.2283845,2.542315,4.5264845,European Sculpture and Decorative Arts,Italian,"Bronze, convex irregular shape",Plaquette ,1800
6.920597,-5.1307783,-3.7433507,Drawings and Prints,Unknown,Unknown,Book,1725
0.4406741,13.0065,11.392435,Drawings and Prints,Unknown,Commercial color lithograph,Print,1888
3.262368,-3.3238761,3.1406074,Musical Instruments,Nigerian?,Cane,Raft Zither,1925
-4.369719,-5.642585,8.155009,Drawings and Prints,Unknown,Etching and drypoint; third state of three,Print,1907
0.15288672,-4.6772776,-14.534613,Greek and Roman Art,Unknown,"Garnet, gold",Ring,-7000
0.66398776,-1.7012135,-11.226172,European Sculpture and Decorative Arts,Italian,"Silk, linen, and metal thread",Antependium,1500
10.218907,0.7002287,-0.18589377,Drawings and Prints,Unknown,Lithograph; second state of two (Delteil),Print,1846
-6.614607,6.3669124,-4.0580053,The American Wing,American,Cotton (?) lace,Sample,1909
-4.581334,-14.3883915,5.9084225,Egyptian Art,Unknown,"Pottery and ink, paint","Jar Label, wine",-1390
7.610023,3.299861,8.3494835,Costume Institute,American or European,carnelian,Bracelet,1700
2.670813,-2.7108412,-8.840508,Costume Institute,British,"metal, paste",Shoe Buckles,1750
-6.096429,3.159604,-5.8266993,Drawings and Prints,Unknown,Etching and engraving,Print,1726
-1.5175452,-4.296853,8.6766205,Drawings and Prints,Unknown,Type-metal engraving and letterpress on beige paper,Print,1907
-1.5669606,4.7574687,-1.3793752,Photographs,Unknown,Film negative,Negative,1930
-1.5664107,-2.6011357,-1.3500233,Drawings and Prints,Unknown,Lithograph on chine collé on a larger support sheet,Print,1840
-4.074827,-3.828362,5.2934747,Greek and Roman Art,"Greek, Ptolemaic",Terracotta,"Hydria, Hadra",-299
4.9020543,-10.55758,-6.391165,Drawings and Prints,Unknown,"Pen and black ink, watercolor and gouache with gum arabic and metallic ink.",Drawing,1865
0.14110279,-0.5919629,9.637,Photographs,Unknown,Albumen silver print,Carte-de-visite,1860
0.072291136,1.2036875,10.423443,Drawings and Prints,Unknown,Etching with drypoint,Print,1755
-3.1264591,10.697688,2.1988156,Costume Institute,Italian,"metal, leather",Shoes,1985
2.7599924,-0.47895345,1.3016498,Drawings and Prints,Unknown,Illustrations: woodcut,Book,1575
-4.822847,6.32479,1.2820467,Asian Art,Japan,Hanging scroll; ink on silk,Hanging scroll,1820
-0.663827,4.1118536,1.9114053,European Sculpture and Decorative Arts,"British, Staffordshire",Lead-glazed earthenware with copper lustre embellishments,Figures,1825
1.3898083,1.2969519,-1.2814834,Drawings and Prints,Unknown,Engraving; first state of three,Print,1600
5.0833755,-1.1796618,-0.17333898,"Arts of Africa, Oceania, and the Americas",Moche,"Gilded copper, turquoise",Ornament,500
-2.432518,-11.824177,-0.831519,Medieval Art,European,Colorless glass,Fragment,1200
0.7676178,-3.3702836,4.450731,Drawings and Prints,Unknown,Engraving; second state,Print,1470
-0.69259435,2.6230493,4.1838117,Musical Instruments,Puerto Rico,Wood,Marimba,1850
-9.453567,-0.57731795,-4.314027,Drawings and Prints,Unknown,"Pen and brown ink, brush and brown wash, with graphite underdrawing",Drawing Collection Ornament & Architecture,1525
9.154427,0.14781432,-4.709602,Egyptian Art,Unknown,Shell,"Earring, penannular, circular",-1550
-7.892002,1.241527,5.917069,Islamic Art,Unknown,Shell,Bead,700
0.093546145,-1.9017661,0.3167603,Drawings and Prints,Unknown,"Pen and brown ink, brush and gray wash, over graphite",Drawing ; Ornament and Architecture,1743
-6.7774944,-2.465929,-5.650541,Photographs,Unknown,Gelatin silver print,Photograph,1968
-1.4257531,3.402569,3.7626069,European Sculpture and Decorative Arts,"Russian, St. Petersburg","Silver, crystal, cork",Ink bottle,1848
2.60864,8.428306,3.937201,Medieval Art,German,Iron,Key,1400
-5.2006087,5.5424314,1.4129933,Asian Art,Japan,Book of 102 waka by various poets; ink on paper,Book,1531
6.0540943,5.0262594,2.3082387,Drawings and Prints,Unknown,Screenprint on three-dimensional balsa wood construction with plexiglass enclosure,Print,2010
5.537747,7.1095347,-3.4325056,Drawings and Prints,Unknown,Etching; second state of two (Lieure),Print,1636
3.8875723,9.115078,-3.465996,European Sculpture and Decorative Arts,French,"Carved and gilded beechwood, caning; modern red leather",Desk chair,1755
1.1179199,8.268128,-5.5553775,Drawings and Prints,Unknown,Commercial Color Lithograph,"Baseball card, print",1981
-8.628374,5.2156234,8.424991,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-530
0.3504991,7.9133034,11.8893585,Drawings and Prints,Unknown,Etching,Print,1920
10.034253,0.38859212,-0.9116205,Drawings and Prints,Unknown,Lithograph; third state of three (Delteil),Print,1842
0.27725857,-2.4160385,-1.3889637,Drawings and Prints,Unknown,Etching and engraving; etched letter state,Print,1783
1.0537618,-5.9682684,-12.164176,Greek and Roman Art,Unknown,"Plaster, color","Mold, 3; 10 impressions from molds; 8 tubes of color",-7000
3.1925914,-3.2124615,3.1784542,Asian Art,Burma (Mara),"cotton, silk",Robe,1900
10.817944,-2.6214178,-14.137006,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-530
3.8899786,1.2557633,6.3930674,Modern and Contemporary Art,Unknown,Intaglio,Print,1996
-4.808669,-14.810147,-9.184364,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-530
-8.478266,5.0458293,0.0050589684,Drawings and Prints,Unknown,Etching; fourth state,Print,1815
-3.7930882,-1.0074896,9.147401,Asian Art,Japan (Ryūkyū Islands),Ramie or stem fiber,Piece,1700
14.3520565,2.0679953,3.4178824,Drawings and Prints,Unknown,"Pen and black ink with watercolor, gouache, metallic ink and gum arabic","Drawings, Ornament & Architecture",1825
-3.3712573,-2.2928772,0.20209353,Photographs,Unknown,Gelatin silver print,Photograph,1939
5.2794514,4.4537597,3.5875793,Drawings and Prints,Unknown,Commercial color lithograph,Print,1900
2.8310442,3.7062373,-7.0527153,Costume Institute,French,"silk, wood, metal, quartz",Parasol,1895
-10.379388,-4.7231655,-2.1623368,Drawings and Prints,Unknown,Etching,Print Ornament & Architecture,1756
6.580741,-3.0700302,-5.381245,Islamic Art,Unknown,"Ink, transparent and opaque watercolor, and gold on paper",Illustrated  album leaf,1600
-5.6502776,2.0242617,5.885756,Photographs,Unknown,Salted paper print from paper negative,Photograph,1854
-6.2791185,-1.6393151,1.3914024,Egyptian Art,Unknown,Carnelian,"Amulet, face",-2649
4.097129,-0.0690391,6.0089827,European Paintings,Unknown,Oil on wood,Painting,1510
4.9155517,-5.5763316,7.007769,Costume Institute,French,silk,Afternoon ensemble,1965
1.7001309,-2.5179284,-6.3873944,Musical Instruments,Chinese,Metal,Lo,1801
-2.9597256,-2.3467307,0.9721963,Modern and Contemporary Art,Unknown,"Monel metal, chrome-plated metal",Planter,1928
8.557541,7.2642527,-3.588347,Egyptian Art,Unknown,Gold,"Necklace, choker, ring beads",-1635
0.54923326,8.048744,11.950102,Drawings and Prints,Unknown,Commercial lithograph,Print; ephemera,1905
10.817912,-2.6214466,-14.13704,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-530
10.921973,-0.080915995,-1.001036,Drawings and Prints,Unknown,Unknown,Book,1921
5.9652863,3.7048912,-14.350657,Greek and Roman Art,"Greek, Attic",Terracotta,Kylikes fragments; lipped inside and out,-600
0.39943358,-9.847872,-1.4639632,Greek and Roman Art,Roman,Glass,Perfume bottle,100
-11.714676,-13.290115,-0.38044617,Greek and Roman Art,"Greek, Attic",Terracotta,Pot fragment,-530
2.0736513,-0.47086045,0.85869426,Drawings and Prints,Unknown,Engraving,Print,1601
-1.0735904,6.378845,-2.432281,Drawings and Prints,Unknown,Commercial photolithograph,Print,1950
-5.3213177,0.23929739,-4.8656693,European Sculpture and Decorative Arts,French,Bronze,Medal,1911
6.8119655,-2.8728926,-5.6703176,Islamic Art,Unknown,Stonepaste; painted under transparent glaze,Fragment,1400
0.2845922,-2.2523754,-0.48554507,Drawings and Prints,Unknown,Etching,Print,1740
-0.40006462,-3.9154162,9.523069,Drawings and Prints,Unknown,Woodcut,Books Prints Ornament & Architecture,1591
1.9913616,-2.293701,-8.9200945,European Sculpture and Decorative Arts,British,Oak,Bracket,1600
4.1615605,-1.8134489,8.093789,Asian Art,Japanese,Cotton,Uniform,1890
1.5854167,-8.361398,3.2133467,Asian Art,Japan,White porcelain decorated with blue under the glaze (Hirado ware),Incense burner with cover,1750
-2.3831058,-1.6364485,14.975849,Medieval Art,European or Middle Eastern,"Glass, ceramic",Fragment,1125
-6.4160147,-0.535901,8.29504,Costume Institute,British,[no medium available],Dress,1972
0.028091654,-7.1663704,-5.048223,European Sculpture and Decorative Arts,"French, Limoges","Painted enamel on copper, partly gilt",Mirror back,1600
-5.082652,5.4475307,1.0337889,Asian Art,Japan,Woodblock print (Yonkyokuban); ink and color on paper,Print,1755
4.712697,-7.6758842,0.24036823,The American Wing,Unknown,Metal,Cable,1856
6.9968724,5.8457074,-0.26598737,Costume Institute,American,Cotton,Dress,1863
17.158653,2.8894343,8.894847,Drawings and Prints,Unknown,Albumen photograph,Photograph,1885
-3.696607,-2.1930945,1.1392505,Photographs,Unknown,Gelatin silver print,Photograph,1965
10.684804,-3.81219,0.035974875,Drawings and Prints,Unknown,Wood engraving,print,1790
-3.8393912,-0.9557668,9.1951475,European Sculpture and Decorative Arts,"Scottish, Linlithgow",Silk on wool,Sampler,1700
6.464924,6.957009,0.091384396,Costume Institute,American,"straw, silk",Hat,1908
0.5711775,0.09214667,9.666259,Photographs,Unknown,Albumen silver print,Photograph,1854
2.9161198,7.169676,5.773134,Asian Art,China,Drawing mounted as a hanging scroll; ink on tracing paper,Drawing mounted as a hanging scroll,1930
-12.386468,0.3134608,11.724528,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-500
7.6555076,6.3727922,-0.6063558,The American Wing,American,Lacy pressed glass,Cup plate,1820
-3.3193696,-7.209022,-3.6410785,Drawings and Prints,Unknown,Engraving,"Print, Trade Card",1800
2.7537594,3.5780935,14.131474,Asian Art,Japan,Silk / Compound weave,Piece,1700
6.0652857,-7.210555,-6.445941,Arms and Armor,German,"Steel, wood (ash)",Halberd,1501
0.61695313,4.5842113,8.707283,Greek and Roman Art,"Greek, Attic",Terracotta,Lekythos,-440
3.5029147,-3.9000325,3.0956106,"Arts of Africa, Oceania, and the Americas",Wapo,"Wood, paint",Figure,1900
7.322779,-1.1123756,5.631005,Egyptian Art,Unknown,Pottery,"Beaker, black-topped red ware",-3700
-1.1040405,3.2208078,3.7984345,"Arts of Africa, Oceania, and the Americas",Southern and Northern Cheyenne,"Graphite, watercolor, and crayon on paper",Drawing,1869
12.271707,5.1016445,6.4995146,Drawings and Prints,Unknown,Commercial color lithograph with metal trim,Print baseball card,1909
-4.333663,-3.4035823,4.7242074,Greek and Roman Art,"Greek, Corinthian",Terracotta,Krater fragments,-750
-4.0750427,-7.876316,0.40115753,The American Wing,American,Silver,Tankard,1740
-6.676489,-3.9922752,-15.413292,Asian Art,Japan,Silk,Piece,1700
0.112408124,0.6242762,10.299799,Drawings and Prints,Unknown,Soft-ground etching and drypoint on chine collé,Print,1812
-2.9416513,-2.2682157,-1.6049669,Drawings and Prints,Unknown,Commercial color process,Book,1900
3.6271596,0.24554034,2.3211942,Drawings and Prints,Unknown,Engraving; second state of three (Petitjean & Wickert),Print,1662
-1.6559043,7.8566246,6.7011104,Drawings and Prints,Unknown,woodcuts on laid and wove paper,Print,1850
4.4286222,2.93829,-0.087655,Drawings and Prints,Unknown,Softground and aquatint,Print,1868
3.8703055,3.2082434,-1.9539196,Drawings and Prints,Unknown,Drypoint; only state,Print,1880
-1.9388895,3.6107335,4.1553183,European Sculpture and Decorative Arts,"British, probably London","Steel, silver-gilt",Knife and fork,1830
0.2707745,0.43384504,-2.2677083,Drawings and Prints,Unknown,"Black crayon, stumping, and white chalk on buff laid paper",Drawing,1817
4.9176216,-4.2112737,-1.1353331,Drawings and Prints,Unknown,"Pen and brown ink, brush and brown wash",Drawing,1615
-1.3176877,-2.4020212,-0.28333268,Drawings and Prints,Unknown,Hand-colored lithograph,Print,1848
4.20332,3.44149,-1.3392918,Photographs,Unknown,Albumen silver print,Stereograph,1870
-1.3523383,-2.0994322,1.5584382,Drawings and Prints,Unknown,Mezzotint,Print,1855
-3.9450908,-7.7834353,0.7360027,The American Wing,American,"Cherry, brass with white pine",Dwarf tall clock,1777
5.086563,2.7372906,8.128556,"Arts of Africa, Oceania, and the Americas",Toba Batak people,"Wood, fiber, tradecloth, cowrie shells, glass beads, brass",Figure,1800
-11.714759,-13.290198,-0.38051945,Greek and Roman Art,"Greek, Attic",Terracotta,Skyphos fragment,-530
-5.7304525,-12.90195,-4.671356,Egyptian Art,Unknown,Faience,"Shabti, Henettawy C",-990
4.6383324,3.4113643,1.2261959,Drawings and Prints,Unknown,"Brush and ink and wash, brown ink",Drawing,1800
2.7699342,-0.68355626,1.1415415,Drawings and Prints,Unknown,Engraving; third state,Print,1572
0.74527395,-1.9409826,6.602852,Asian Art,Indonesia (Sulawesi),Earthenware,Lid,-510
9.48397,3.045921,1.730623,Drawings and Prints,Unknown,Etching,"Book
Print
Ornament & Architecture
",1545
-4.7246647,-3.1879067,4.2690487,Greek and Roman Art,East Greek,Terracotta,Vase fragment,-700
-8.937889,-2.3490586,-0.567069,Egyptian Art,Unknown,"Pottery, paint","Paint pot, blue paint",-1550
0.32453555,-10.768258,-5.985833,European Sculpture and Decorative Arts,"French, Paris","Satinwood and stained wood, gilt bronze, leather",Table,1765
-8.346478,5.1290584,0.15975867,Drawings and Prints,Unknown,"Pen and black and gray ink, brush and gray ink; framing line in black ink, by the artist",Drawing,1746
1.1478752,7.521743,-8.885969,Asian Art,Japan,Wood,Netsuke,1800
-7.372419,3.355795,-1.5558015,Greek and Roman Art,Cypriot,Terracotta,Jug,-1600
3.1192136,-3.0895855,3.1472056,Costume Institute,Polish,cotton,Nightshirt,1900
11.798494,3.9829578,-7.3435473,Greek and Roman Art,"Greek, Attic",Terracotta,Bowl fragment,-650
-8.187351,-3.0985773,-1.6726195,Greek and Roman Art,Cypriot,Limestone,Statuette of a woman nursing,-550
17.1587,2.8895335,8.894937,Drawings and Prints,Unknown,Albumen photograph,Photograph,1885
2.5964556,4.5417514,-1.7001368,Drawings and Prints,Unknown,Lithograph,Print,1905
